,adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
3589,False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10402, 'name': 'Music'}]",,35936,tt0105316,en,Sarafina!,"The plot centers on students involved in the Soweto Riots, in opposition to the implementation of Afrikaans as the language of instruction in schools. The stage version presents a school uprising similar to the Soweto uprising on June 16, 1976. A narrator introduces several characters among them the school girl activist Sarafina. Things get out of control when a policeman shoots several pupils in a classroom. Nevertheless, the musical ends with a cheerful farewell show of pupils leaving school, which takes most of act two. In the movie version Sarafina feels shame at her mother's (played by Miriam Makeba in the film) acceptance of her role as domestic servant in a white household in apartheid South Africa, and inspires her peers to rise up in protest, especially after her inspirational teacher, Mary Masombuka (played by Whoopi Goldberg in the film version) is imprisoned.",1.166646,/rXIU0ko8JmP5u6GBHDm82PQ8nP6.jpg,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Vanguard Films', 'id': 614}, {'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Distant Horizons', 'id': 1066}, {'name': 'British Broadcasting Corporation (BBC)', 'id': 3324}]","[{'iso_3166_1': 'ZA', 'name': 'South Africa'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}]",1992-09-18,0.0,117.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'zu', 'name': 'isiZulu'}]",Released,She was their teacher. They were her hope.,Sarafina!,False,5.6,7.0
22965,False,,0,"[{'id': 35, 'name': 'Comedy'}]",,20626,tt1194610,fr,Envoyés très spéciaux,"R2I, a famous news radio station, sends its best reporting duo to Iraq: Frank, journalist, and Poussin, sound engineer. Very quickly, millions of listeners follow their highly documented stories, reflecting the hot intensity of the fighting and the difficult survival of the population.",2.375541,/AcnYpgmzn3qJlMCBUwGtur71J2G.jpg,"[{'name': 'Les Films Manuel Munz', 'id': 3092}, {'name': 'EuropaCorp.', 'id': 7827}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2009-01-21,0.0,93.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Special Correspondents,False,4.9,20.0
22432,False,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,40593,tt0082461,en,Goliath Awaits,"During World War II the passenger liner ""Goliath"" is sunk by a German submarine. Portions of the ship's hull remain airtight, and some of the passengers and crew survive. Over the decades they build a rigidly regulated society completely isolated from the surface world, until in contemporary times a diving team begins to explore the wreck.",0.455222,/5ZDKVp1fxb7nufiJTvyzUkqcBqy.jpg,"[{'name': 'Columbia Pictures Television', 'id': 3614}, {'name': 'Larry White Productions', 'id': 15756}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1981-11-11,0.0,200.0,[],Released,"40 years ago it sank, now... Goliath Awaits.",Goliath Awaits,False,4.4,5.0
19629,False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",http://www.tonythemovie.com/,32904,tt1120945,en,Tony,"Unemployed and unemployable, Tony is a sympathetic recluse with severe social problems, an addiction to VHS action films and a horrible moustache. Occasionally he snaps and murder is the result…",3.23304,/kTyfNqLOxZ5baymN8nOdtarmhiN.jpg,"[{'name': 'Abbott Vision', 'id': 13459}, {'name': 'Chump Films', 'id': 13460}, {'name': 'Dan McCulloch Productions', 'id': 85309}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2010-02-05,0.0,76.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Keeping a neighbourhood watch.,Tony,False,6.2,26.0
37857,False,,10000000,"[{'id': 35, 'name': 'Comedy'}]",http://www.everybodywantssomemovie.com/,295699,tt2937696,en,Everybody Wants Some!!,A comedy that follows a group of friends as they navigate their way through the freedoms and responsibilities of unsupervised adulthood.,6.737797,/mIpd0rGxruvxCnMSmh4gd8wuhmv.jpg,"[{'name': 'Annapurna Pictures', 'id': 13184}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-03-30,3400278.0,116.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Here for a good time not a long time,Everybody Wants Some!!,False,6.3,419.0
34596,False,,0,[],,67177,tt0074284,it,Caro Michele,,0.003794,/v1OzHfZMff1KXcCXkJpz2nKtAwt.jpg,[],[],1976-01-01,0.0,0.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Dear Michele,False,0.0,0.0
16096,False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",,65726,tt1101675,es,Lake Tahoe,A story of a teenager and the strange events that take place in his small town.,0.437806,/4s8wAxcx87imkuT5EHZfFCv4arp.jpg,"[{'name': 'Cinepantera', 'id': 82779}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'MX', 'name': 'Mexico'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-02-09,0.0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,,Lake Tahoe,False,6.2,10.0
35507,False,"{'id': 23616, 'name': 'Naruto Collection', 'poster_path': '/cmKBGxVSAykHsnCL27wX4PIjNZI.jpg', 'backdrop_path': '/prLI2SNNkd9wcQkFh9iWXzQtR5D.jpg'}",0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",,347201,tt4618398,ja,BORUTO -NARUTO THE MOVIE-,"Boruto is the son of the 7th Hokage Naruto who completely rejects his father. Behind this, he has feelings of wanting to surpass Naruto, who is respected as a hero. He ends up meeting his father's friend Sasuke, and requests to become... his apprentice!? The curtain on the story of the new generation written by Masashi Kishimoto rises!",7.245984,/fnHrPsZMGloxflmONd6ZKtLC0Eq.jpg,"[{'name': 'Studio Pierrot', 'id': 3234}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2015-08-07,0.0,100.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Boruto: Naruto the Movie,False,7.7,162.0
28163,False,,0,"[{'id': 99, 'name': 'Documentary'}]",https://www.facebook.com/eurocrime,99332,tt2015367,en,Eurocrime! The Italian Cop and Gangster Films That Ruled the '70s,"A documentary concerning the violent Italian 'poliziotteschi' cinematic movement of the 1970s which, at first glance, seem to be rip-offs of American crime films like DIRTY HARRY or THE GODFATHER, but which really address Italian issues like the Sicilian Mafia and red terrorism. Perhaps even more interesting than the films themselves were the rushed methods of production (stars performing their own stunts, stealing shots, no live sound) and the bleed-over between real-life crime and movie crime.",0.438956,/rzypS9oVHHnaMOGNjXMS1RUhMwh.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",2012-03-30,0.0,127.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,Eurocrime! The Italian Cop and Gangster Films That Ruled the '70s,False,8.0,4.0
18314,False,,0,"[{'id': 18, 'name': 'Drama'}]",,2349,tt0366416,de,Erbsen auf halb 6,"It all starts with a bang. The car breaks through the crash barrier and falls off the bridge. The lights go out. After that, he is not able to see anymore. His optic nerve is severed, from now on the young stage-director Jakob is blind. His life will change and nothing will ever be the same. Jakob cannot handle the idea of never being able to see again and screams at the only woman who is able and willing to help him, Lily. A rehabilitation teacher, she helps the blind deal with the darkness. Lily has been living with it since birth, she too is blind.",0.842078,/w0WaSJVQzS9rXC439mbAnxlVoUf.jpg,[],"[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2004-03-04,0.0,107.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Peas at 5:30,False,5.6,8.0
31184,False,"{'id': 189157, 'name': 'Love in a... Collection', 'poster_path': '/s5EHI9eIro1U3McnppjDoEK7FJK.jpg', 'backdrop_path': None}",0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://www.mediaasia.com/loveinapuff/,41993,tt1602479,cn,志明與春嬌,"Jimmy is a mild mannered advertising executive in his twenties. While smoking in an alley packed with booming loudmouth co-workers and sharing explicit gossips and horror stories, he befriends a misfit cosmetics salesgirl Cherie who also likes to light up. An awkward romance soon blossoms amidst the anxiety of their nicotine rush. As they become more attached to each other, they also find themselves moving farther away from their regular hot pot pack into their own private alley, where their conversations suggest more emotional depths, covering the collision of reality and delightfully trivial matters of the bizarre people around them.",1.47831,/8fBR8z1FpGIQbMdRetlejaY1iZg.jpg,"[{'name': 'Media Asia Films', 'id': 5552}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2010-03-25,0.0,104.0,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,,Love in a Puff,False,6.5,20.0
45184,False,"{'id': 221111, 'name': 'S.W.A.T. Collection', 'poster_path': '/iaBn9GPUik9xwfHIelzTXJi5ClY.jpg', 'backdrop_path': '/75To7hSFaAuciz4EXAFfj4LH6Od.jpg'}",0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,461053,tt6014472,en,S.W.A.T.: Under Siege,"When a D.E.A. and S.W.A.T. cartel takedown ends in a shootout, S.W.A.T. Agent Travis Hall seizes a mysterious prisoner taking him into custody. Before long, the S.W.A.T. compound is under siege by wave-after-wave of assault teams attempting to recover the prisoner known as “The Scorpion” for the tattoo blazed across his back. When Travis discovers that his prisoner is a Secret Ops double agent planted within the cartel, it’s up to him and his expert S.W.A.T. team to keep “The Scorpion” and his billion dollar secrets safe.",20.38691,/sGcDltZ2aUgLV7oFxGlpO1oGmc0.jpg,"[{'name': 'Original Film', 'id': 333}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2017-08-01,0.0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,S.W.A.T.: Under Siege,False,5.2,21.0
21294,False,,0,"[{'id': 37, 'name': 'Western'}]",,42871,tt0051690,en,Gunman's Walk,"Tab Hunter plays Ed Hackett, the son of gunslinger-turned-land baron Lee Hackett (Van Heflin) in this wide-screen western.",1.60834,/7qMibaXXZrUoUvDSNr15sHrLBWx.jpg,"[{'name': 'Columbia Pictures Corporation', 'id': 441}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1958-07-01,0.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,BLISTERING RAW DRAMA!,Gunman's Walk,False,6.1,11.0
25194,False,,22500000,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",http://www.thewaterdiviner.com/,256917,tt3007512,en,The Water Diviner,"In 1919, Australian farmer Joshua Connor travels to Turkey to discover the fate of his three sons, reported missing in action. Holding on to hope, Joshua must travel across the war-torn landscape to find the truth and his own peace.",9.615664,/kIlVtC22BDNiiAiCvSZoOS7FhY9.jpg,"[{'name': 'Hopscotch Features', 'id': 21079}, {'name': 'Fear of God Films', 'id': 40309}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-12-25,15520023.0,112.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'tr', 'name': 'Türkçe'}, {'iso_639_1': 'el', 'name': 'ελληνικά'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,To honour a promise. To find his sons. To make his peace.,The Water Diviner,False,6.8,439.0
43207,False,"{'id': 422193, 'name': 'The Blob Collection', 'poster_path': None, 'backdrop_path': None}",0,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",,40983,tt0068271,en,Beware! The Blob,"A technician brings a frozen specimen of the original Blob back from the North Pole. When his wife accidentally defrosts the thing, it terrorizes the populace, including the local hippies, kittens, and bowlers.",0.978293,/nqDIlpbPslGUXRi8tXncZdGySOa.jpg,"[{'name': 'Jack H. Harris Enterprises', 'id': 8441}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1972-06-21,0.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The movie that J.R. shot! (2000 US DVD release),Beware! The Blob,False,4.9,18.0
40142,False,,0,"[{'id': 99, 'name': 'Documentary'}]",,407048,tt5590832,en,Scott Hall: Living on a Razor's Edge,"Scott Hall tells his life-story, from his rise to super-stardom in the world of professional wrestling to his downfall from it, due to alcohol abuse to his redemption to stay clean and reclaim his life and his family.",0.003921,/l0syu2P6sSPfe14KtWk3jsVc8G8.jpg,[],[],,0.0,0.0,[],Released,,Scott Hall: Living on a Razor's Edge,True,10.0,2.0
18862,False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,39509,tt0462232,en,Cold Storage,"A backwoods recluse steals the body of a young girl killed in a violent car crash, locking her in the freezer of his isolated shed as her sister and boyfriend search frantically for any clues to her whereabouts. The woman of Clive's dreams may be dead, but she'll always be true and she'll never grow old - at least as long as he keeps her on ice. When Cathy and Deric show up looking for the missing traveler, Clive takes them both hostage in a sinister bid to hide his ghoulish secret. ~ Jason Buchanan",0.105417,/ledyBrBxgfBaUAPnfEmiq4tZiIr.jpg,"[{'name': 'Synthetic Fur Productions', 'id': 5773}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-05-01,0.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Cold Storage,False,4.0,2.0
1972,False,"{'id': 33085, 'name': 'The Little Mermaid Collection', 'poster_path': '/mwyAzxyGm609qcNJYBRcGNaTblt.jpg', 'backdrop_path': '/eWVVSybV9xkrvGBAx2I721iROPx.jpg'}",40000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",,10144,tt0097757,en,The Little Mermaid,This colorful adventure tells the story of an impetuous mermaid princess named Ariel who falls in love with the very human Prince Eric and puts everything on the line for the chance to be with him. Memorable songs and characters -- including the villainous sea witch Ursula.,17.496832,/ujlSe3lhp1OKmF2LNu6wRpWbdiU.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Silver Screen Partners IV', 'id': 10282}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1989-11-17,222300000.0,83.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,Somewhere under the sea and beyond your imagination is an adventure in fantasy.,The Little Mermaid,False,7.2,1921.0
30086,False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",,46406,tt0248185,hi,Mission Kashmir,A police officer adopts the son and sole survivor of a family he has massacred while pursuing a terrorist. After some time the foster son finds out what the stepfather did.,0.627427,/rHbubEtus68VKJYaBwxxT65kFFw.jpg,[],[],2000-10-27,0.0,0.0,"[{'iso_639_1': 'ur', 'name': 'اردو'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Rumored,,Mission Kashmir,False,5.8,15.0
9479,False,,0,"[{'id': 99, 'name': 'Documentary'}]",http://www.thecorporation.com/,11420,tt0379225,en,The Corporation,"Since the late 18th century American legal decision that the business corporation organizational model is legally a person, it has become a dominant economic, political and social force around the globe. This film takes an in-depth psychological examination of the organization model through various case studies. What the study illustrates is that in the its behaviour, this type of ""person"" typically acts like a dangerously destructive psychopath without conscience. Furthermore, we see the profound threat this psychopath has for our world and our future, but also how the people with courage, intelligence and determination can do to stop it.",4.192292,/7S5rkHsVfMAQEHFQavx3nm74hNH.jpg,"[{'name': 'Big Picture Media Corporation', 'id': 3548}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2003-09-10,4500000.0,145.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The corporation as psychopath...,The Corporation,False,7.6,75.0
14973,False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",http://www.yashrajfilms.com/microsites/new_york/nywebsite.html,19616,tt1328634,hi,New York,New York is a contemporary story of friendship set against the larger than life backdrop of a city often described as the centre of the world. Omar has gone abroad for the first time in his life and soon enough he begins to see and love America through the eyes of his American friends - Sam and Maya. It is the story of these three friends discovering a new world together.,2.431428,/avopqhBKNHpJQhv8dg353IJbUNn.jpg,"[{'name': 'Yash Raj Films', 'id': 1569}, {'name': 'Sri & Company', 'id': 3648}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'IN', 'name': 'India'}]",2009-06-26,0.0,153.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,Three friends ready to face the world... and then the world changed.,New York,False,6.3,29.0
37761,False,,0,"[{'id': 35, 'name': 'Comedy'}]",http://bigbeach.com/work/me-him-her/,254952,tt2507238,en,Me Him Her,"Three very different people in their twenties try to figure out love, sex, identity and friendship in Los Angeles.",1.836611,/yOy74rhDxiikZkqWnrnhCmEqeDb.jpg,"[{'name': 'Big Beach Films', 'id': 12808}]",[],2016-03-11,0.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Me Him Her,False,4.7,10.0
20944,False,,0,"[{'id': 10752, 'name': 'War'}, {'id': 99, 'name': 'Documentary'}]",,155596,tt0124169,ja,東京裁判,"One of the major documentaries on a specific chapter in modern Japanese history, this look at the trial of Japanese militarists accused of war crimes is excellently handled by director Masaki Kobayashi. Kobayashi and his assistants had to plough through 30,000 reels from the proceedings of the International Military Tribunal which took place between May, 1946 and November, 1948. It took two days to read the charges against the 100 alleged war criminals in the docket (only 28 top officials are actually in the courtroom, which was limited in space), and the final judgment took one week to read.",0.172495,/tcvZ95IZFGvx8GwLvVsxRsf6LQC.jpg,"[{'name': 'Kôdansha', 'id': 59118}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1983-06-04,0.0,277.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Tokyo Trial,False,5.0,1.0
